alias,canonical_role_id,canonical_role,evidence_count
"[待遇优]口腔医生,实习/进修,正畸医生,种植医生",backend-engineer,后端工程师,1
"[待遇优]口腔医生,导医/行政/网络/宣传",backend-engineer,后端工程师,1
[待遇优]口腔执业助理医生,backend-engineer,后端工程师,1
[待遇优]口腔执业医师助理医师,backend-engineer,后端工程师,1
[待遇优]口腔执业医生,backend-engineer,后端工程师,1
"[待遇优]口腔护士,护士",backend-engineer,后端工程师,1
"[待遇优]口腔护士,护士/护理",backend-engineer,后端工程师,1
"[待遇优]口腔护士,护士长/护理主任",backend-engineer,后端工程师,1
[待遇优]口腔护士、护士,backend-engineer,后端工程师,1
[待遇优]口腔科陪诊专员,backend-engineer,后端工程师,1
[待遇优]口腔职业医师,backend-engineer,后端工程师,1
[待遇优]后勤主管,backend-engineer,后端工程师,1
[待遇优]坐堂中医,backend-engineer,后端工程师,1
[待遇优]培训师/讲师,backend-engineer,后端工程师,1
[待遇优]外科执业医师,backend-engineer,后端工程师,1
"[待遇优]实习,口腔医生",backend-engineer,后端工程师,1
[待遇优]实习/进修,backend-engineer,后端工程师,1
[待遇优]导医/行政/网络/宣传,backend-engineer,后端工程师,1
[待遇优]就诊顾问,backend-engineer,后端工程师,1
[待遇优]市场部,backend-engineer,后端工程师,1
[待遇优]康复医师,backend-engineer,后端工程师,1
[待遇优]康复推拿师,backend-engineer,后端工程师,1
[待遇优]康复治疗师,backend-engineer,后端工程师,1
[待遇优]康复治疗师/士,backend-engineer,后端工程师,1
[待遇优]康复治疗师（理疗师）5名,backend-engineer,后端工程师,1
[待遇优]康复科主任,backend-engineer,后端工程师,1
"[待遇优]影像科,CT,磁共振",backend-engineer,后端工程师,1
[待遇优]影像科医师,backend-engineer,后端工程师,1
"[待遇优]护士,口腔护士",backend-engineer,后端工程师,1
[待遇优]护士/全科护士,backend-engineer,后端工程师,1
[待遇优]护士、护士长/护理主任、口腔护士,backend-engineer,后端工程师,1
[待遇优]护士长,backend-engineer,后端工程师,1
[待遇优]护理,backend-engineer,后端工程师,1
"[待遇优]护理,护士,内科护士,外科护士,护士长/",backend-engineer,后端工程师,1
[待遇优]护理人员、重症医学科医生、急诊科医生、1,backend-engineer,后端工程师,1
[待遇优]护理系教师、康复系教师、医学基础部教师、,backend-engineer,后端工程师,1
[待遇优]按摩师,backend-engineer,后端工程师,1
[待遇优]推拿师（女性2名）,backend-engineer,后端工程师,1
[待遇优]收银,backend-engineer,后端工程师,1
[待遇优]放射技师,backend-engineer,后端工程师,1
[待遇优]放射科主治医师,backend-engineer,后端工程师,1
[待遇优]放射科登记员,backend-engineer,后端工程师,1
[待遇优]放射诊断医师,backend-engineer,后端工程师,1
[待遇优]整形与医疗美容科医疗岗位、护理岗位、医学,backend-engineer,后端工程师,1
[待遇优]整形外科医生,backend-engineer,后端工程师,1
[待遇优]检验师,backend-engineer,后端工程师,1
[待遇优]检验科医师,backend-engineer,后端工程师,1
[待遇优]椅旁技师/临床支持、洁牙师,backend-engineer,后端工程师,1
[待遇优]正畸医生,backend-engineer,后端工程师,1
[待遇优]活动部主管,backend-engineer,后端工程师,1
[待遇优]生活美容店长,backend-engineer,后端工程师,1
[待遇优]疼痛科,backend-engineer,后端工程师,1
[待遇优]皮肤科,backend-engineer,后端工程师,1
[待遇优]皮肤科医师,backend-engineer,后端工程师,1
[待遇优]皮肤科护士,backend-engineer,后端工程师,1
[待遇优]皮肤美容师,backend-engineer,后端工程师,1
[待遇优]眼科学,backend-engineer,后端工程师,1
[待遇优]神经内科医师-地点福州,backend-engineer,后端工程师,1
[待遇优]种植医生,backend-engineer,后端工程师,1
[待遇优]种植部,backend-engineer,后端工程师,1
[待遇优]精神科护士,backend-engineer,后端工程师,1
[待遇优]网络咨询,backend-engineer,后端工程师,1
[待遇优]美容师,backend-engineer,后端工程师,1
[待遇优]耳鼻咽喉科,backend-engineer,后端工程师,1
[待遇优]药剂师西药师,backend-engineer,后端工程师,1
[待遇优]药局工作人员,backend-engineer,后端工程师,1
"[待遇优]药工/药士,药剂师",backend-engineer,后端工程师,1
"[待遇优]药工/药士,药剂师,药品管理",backend-engineer,后端工程师,1
[待遇优]药工/药士/营业员/收银,backend-engineer,后端工程师,1
[待遇优]药师,backend-engineer,后端工程师,1
[待遇优]药师/执业药师,backend-engineer,后端工程师,1
[待遇优]药店营业员,backend-engineer,后端工程师,1
[待遇优]蒙医科医师,backend-engineer,后端工程师,1
[待遇优]行政-后勤-人事-文员-财务-客服,backend-engineer,后端工程师,1
[待遇优]行政-后勤-人事-财务,backend-engineer,后端工程师,1
[待遇优]行政管理助理,backend-engineer,后端工程师,1
[待遇优]西医,backend-engineer,后端工程师,1
"[待遇优]西医内科,内科全科医生",backend-engineer,后端工程师,1
[待遇优]设备助理,backend-engineer,后端工程师,1
[待遇优]设备维护保养检修专员,backend-engineer,后端工程师,1
[待遇优]诚聘护士、护士长数名,backend-engineer,后端工程师,1
[待遇优]质检员,backend-engineer,后端工程师,1
[待遇优]资深ABA康复治疗师,backend-engineer,后端工程师,1
[待遇优]超声/彩超/B超,backend-engineer,后端工程师,1
[待遇优]超声科医生,backend-engineer,后端工程师,1
[待遇优]车瓷部,backend-engineer,后端工程师,1
[待遇优]车金部,backend-engineer,后端工程师,1
[待遇优]输血医师、采供血护士,backend-engineer,后端工程师,1
[待遇优]采供血,backend-engineer,后端工程师,1
[待遇优]重症医学科医生、肾内科医生、康复科医生、,backend-engineer,后端工程师,1
[待遇优]针灸推拿/助理医师/医师,backend-engineer,后端工程师,1
[待遇优]销售开单员,backend-engineer,后端工程师,1
"[待遇优]闻喜护工/护理员,护理,护士",backend-engineer,后端工程师,1
[待遇优]院长/主任,backend-engineer,后端工程师,1
[待遇优]骨科医师岗、外科医师岗、护理岗,backend-engineer,后端工程师,1
[待遇优]骨科护士/外科护士,backend-engineer,后端工程师,1
[急缺]CAD/CAM/数控,backend-engineer,后端工程师,1
[急缺]专技岗：妇女保健、儿童保健、孕前优生、中,backend-engineer,后端工程师,1
[急缺]业务院长,backend-engineer,后端工程师,1
[急缺]中医全科执业医生,backend-engineer,后端工程师,1
"[急缺]中医医师助理,中医医生",backend-engineer,后端工程师,1
[急缺]中医医生科室合作,backend-engineer,后端工程师,1
[急缺]中医坐诊专家,backend-engineer,后端工程师,1
[急缺]中医执业医师（中医针灸专业）,backend-engineer,后端工程师,1
[急缺]中药调剂员,backend-engineer,后端工程师,1
[急缺]五官科医生,backend-engineer,后端工程师,1
[急缺]住院部管床医生（中医执业医师）,backend-engineer,后端工程师,1
[急缺]体检中心客服,backend-engineer,后端工程师,1
[急缺]供应室消毒护士,backend-engineer,后端工程师,1
[急缺]健康管理师,backend-engineer,后端工程师,1
[急缺]儿科医师,backend-engineer,后端工程师,1
[急缺]儿科医生,backend-engineer,后端工程师,1
[急缺]儿童口腔医生,backend-engineer,后端工程师,1
[急缺]全科医生（医务室）,backend-engineer,后端工程师,1
[急缺]公卫医生、中医妇科医生,backend-engineer,后端工程师,1
[急缺]兼职护士,backend-engineer,后端工程师,1
[急缺]内科主任,backend-engineer,后端工程师,1
[急缺]内科全科医生,backend-engineer,后端工程师,1
[急缺]内科应届,backend-engineer,后端工程师,1
[急缺]出纳,backend-engineer,后端工程师,1
[急缺]前台接待,backend-engineer,后端工程师,1
[急缺]医学影像医师、药师、临床医师、放射科医师,backend-engineer,后端工程师,1
[急缺]医生助理,backend-engineer,后端工程师,1
[急缺]医疗检验师,backend-engineer,后端工程师,1
[急缺]医疗美容门诊护士,backend-engineer,后端工程师,1
[急缺]医美护士长,backend-engineer,后端工程师,1
[急缺]口腔主治医生,backend-engineer,后端工程师,1
[急缺]口腔前台接待,backend-engineer,后端工程师,1
[急缺]口腔助理,backend-engineer,后端工程师,1
"[急缺]口腔医师助理,实习/进修",backend-engineer,后端工程师,1
[急缺]口腔医生 口腔助理医师,backend-engineer,后端工程师,1
"[急缺]口腔医生,实习/进修",backend-engineer,后端工程师,1
"[急缺]口腔医生,椅旁技师/临床支持,实习/进修",backend-engineer,后端工程师,1
"[急缺]口腔医生,正畸医生",backend-engineer,后端工程师,1
"[急缺]口腔医生,正畸医生,种植医生",backend-engineer,后端工程师,1
"[急缺]口腔医生,正畸医生,种植医生,实习/进修",backend-engineer,后端工程师,1
[急缺]口腔医生、正畸医生、种植医生、椅旁技师/,backend-engineer,后端工程师,1
[急缺]口腔咨询师,backend-engineer,后端工程师,1
[急缺]口腔执业助理医师,backend-engineer,后端工程师,1
[急缺]口腔执业医师,backend-engineer,后端工程师,1
"[急缺]口腔护士,护士",backend-engineer,后端工程师,1
[急缺]口腔护士（工作地点在建外SOHO门店）,backend-engineer,后端工程师,1
[急缺]合成研究员,backend-engineer,后端工程师,1
[急缺]外科副主任,backend-engineer,后端工程师,1
[急缺]夜勤,backend-engineer,后端工程师,1
[急缺]妇科医生,backend-engineer,后端工程师,1
"[急缺]妇科医生,产科医生",backend-engineer,后端工程师,1
[急缺]实习生,backend-engineer,后端工程师,1
[急缺]实习生，应届生,backend-engineer,后端工程师,1
[急缺]导医,backend-engineer,后端工程师,1
[急缺]导医/导诊,backend-engineer,后端工程师,1
[急缺]市场主管（产康）,backend-engineer,后端工程师,1
[急缺]应届毕业生，实习生,backend-engineer,后端工程师,1
[急缺]康复主管,backend-engineer,后端工程师,1
[急缺]康复科主任,backend-engineer,后端工程师,1
[急缺]影像科、放射科、b超、ct、彩超、磁共振,backend-engineer,后端工程师,1
[急缺]心血管内科医生、神经内科医生、全科医生、,backend-engineer,后端工程师,1
[急缺]急招石膏师傅,backend-engineer,后端工程师,1
[急缺]急聘兼职预检分诊护士,backend-engineer,后端工程师,1
[急缺]急诊内科医生,backend-engineer,后端工程师,1
[急缺]手术室护士长,backend-engineer,后端工程师,1
[急缺]执业中药师,backend-engineer,后端工程师,1
[急缺]执业药师,backend-engineer,后端工程师,1
"[急缺]护士/护理,中医护士",backend-engineer,后端工程师,1
[急缺]护理,backend-engineer,后端工程师,1
"[急缺]护理,内科护士,外科护士,护士",backend-engineer,后端工程师,1
[急缺]护理站站长,backend-engineer,后端工程师,1
[急缺]护理部主任,backend-engineer,后端工程师,1
[急缺]按摩师,backend-engineer,后端工程师,1
[急缺]排版切削 染色,backend-engineer,后端工程师,1
[急缺]放射科,backend-engineer,后端工程师,1
[急缺]整形外科医生,backend-engineer,后端工程师,1
"[急缺]整形护士,皮肤科护士,护士,护理",backend-engineer,后端工程师,1
[急缺]新媒体项目负责人,backend-engineer,后端工程师,1
[急缺]普通外科,backend-engineer,后端工程师,1
"[急缺]普通外科,神经外科,心胸外科-胸科,泌尿",backend-engineer,后端工程师,1
[急缺]理疗师,backend-engineer,后端工程师,1
"[急缺]生活美容师,医美销售/督导",backend-engineer,后端工程师,1
[急缺]皮肤激光医生,backend-engineer,后端工程师,1
[急缺]皮肤科,backend-engineer,后端工程师,1
"[急缺]皮肤科,祛痘/祛斑/生美",backend-engineer,后端工程师,1
[急缺]皮肤科护士,backend-engineer,后端工程师,1
[急缺]眼科护士,backend-engineer,后端工程师,1
[急缺]眼科（助理医师）,backend-engineer,后端工程师,1
[急缺]竞价专员,backend-engineer,后端工程师,1
[急缺]管理院长,backend-engineer,后端工程师,1
"[急缺]网络咨询客服,网络咨询",backend-engineer,后端工程师,1
[急缺]肛肠外科,backend-engineer,后端工程师,1
[急缺]药剂员,backend-engineer,后端工程师,1
[急缺]药工/药士,backend-engineer,后端工程师,1
[急缺]药师,backend-engineer,后端工程师,1
[急缺]药房、收银,backend-engineer,后端工程师,1
[急缺]营业员,backend-engineer,后端工程师,1
[急缺]营销-咨询师--顾问,backend-engineer,后端工程师,1
[急缺]营销/咨询/企划/顾问,backend-engineer,后端工程师,1
[急缺]营销顾问,backend-engineer,后端工程师,1
[急缺]诊所护士（眼视光方向）,backend-engineer,后端工程师,1
[急缺]财务-人事-仓管-采购,backend-engineer,后端工程师,1
[急缺]车金师傅，大工，中工、小工、学员！,backend-engineer,后端工程师,1
